FID,TitleAr,TitleEn,BrandAR,BrandEN,CateguryAR,CateguryEN,min_price,max_price,price_spread,stores_count,price_rows,cheapest_price,cheapest_store_key,cheapest_store_name_ar,cheapest_store_name_en,cheapest_sid,cheapest_rid
3730,شامبو ضد القشرة إنسيابي وحريري -  600 مل,Smooth and Silky 2in1 Anti-Dandruff Shampoo -  600 Ml,هيد آند شولدرز,Head & Shoulders,شامبو,Shampoo,29.95,32.95,3.0000000000000036,2,2,29.95,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
3731,معجون أسنان بالفلورايد -  75 مل,Fluoride Toothpaste -  75 Ml,بارودونتكس,Paradontax,معجون الأسنان,Tooth Paste,29.99,37.5,7.510000000000002,4,4,29.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
3740,قراقيش ذرة بطعم الجبن الناشو -  35 غرام,Bugles Crispy Corn Snacks Nacho cheese -  35G,بيوقلز,Bugles,رقائق البطاطس والمكسرات,Chips & Nuts,3.75,3.95,0.20000000000000018,2,2,3.75,4,النفل,An Nafal - Riyadh,4,4
3743,حليب كامل الدسم طويل الأجل - 1 لتر,Long Life Full Fat Milk - 1L,المراعي,Almarai,بديل الحليب,Milk Alternatives,6.0,6.99,0.9900000000000002,5,5,6.0,1,الملقا V152,Al Malqa V152,20,1
3744,بار شكولاتة بالحليب تشنكي - 40 غرام,Chunky Milk Chocolate Bar - 40G,كيت كات,KitKat,شوكولاتة,Chocolates,4.5,5.25,0.75,5,5,4.5,3,عقيق (عادي),Aqiq (Regular),64,3
3749,بريك سوبا اصابع الويفر بالكراميل وشوكولاتة الحليب - 12× 38 غرام,Break Chocolate Wafer - 12×38G,تيفاني,Tiffany,شوكولاتة,Chocolates,15.0,15.5,0.5,3,3,15.0,3,عقيق (عادي),Aqiq (Regular),64,3
3750,بطاطس بنكهة الفلفل الحار - 70 غرام,Hot & Spicy - 70G,برينجلز,Pringles,رقائق البطاطس والمكسرات,Chips & Nuts,8.25,9.25,1.0,4,4,8.25,4,النفل,An Nafal - Riyadh,4,4
3751,بطاطس بنكهة الكاتشب  - 70 غرام,Ketchup - 70G,برينجلز,Pringles,رقائق البطاطس والمكسرات,Chips & Nuts,5.95,8.95,2.999999999999999,3,3,5.95,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
3752,بسكويت بكريمة الشوكولاتة - 40x16 غرام,Cream Chocolate biscuit - 16x40G,مكفتيز,Mcvitie's,شوكولاتة,Chocolates,13.0,24.0,11.0,4,4,13.0,4,النفل,An Nafal - Riyadh,4,4
3758,عصير كوكتيل - 1.5 لتر,Cocktail Juice - 1.5L,راني,Rani,عصير,Juice,6.95,7.75,0.7999999999999998,6,6,6.95,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
3761,للرجال رغوة الحلاقة كولينغ - 200 مل,Men Cool Kick Shaving Foam - 200Ml,نيفيا,Nivea,العناية بالوجه,Facial Care,39.5,39.5,0.0,1,1,39.5,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
3765,جلسرين كريم -  100 مل,Glycerin Cream - 100 Ml,جليسوليد,Glysolid,العناية بالجسم,Body Care,11.5,14.5,3.0,2,2,11.5,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
3771,كريمة خفق - 500 مل,Whipping Cream - 500Ml,بوك,Puck,قشطة,Cream,14.99,22.99,7.999999999999998,3,3,14.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
3773,كريم شعر مغذي بالحليب وحليب اللوز - 200 مل,Hydrating Leave-In Milk With Almond Milk - 200Ml,غارنييه,Garnier,زيوت الشعر والبلسم,Conditioner & Oil,15.0,28.95,13.95,6,6,15.0,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
3774,زبادي كامل الدسم - 170 غرام,Yoghurt Full Fat - 170G,المراعي,Almarai,زبادي روب,Yoghurt,2.0,2.0,0.0,5,5,2.0,1,الملقا V152,Al Malqa V152,20,1
3775,فوط يومية ملمس القطن  - 76 حبة,Cotton Fresh - 76 count,كير فري,Carefree,فوط صحية,Pads,29.99,44.99,15.000000000000004,5,5,29.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
3776,تتبيلة الدجاج - 200 غرام,Chicken Seasoning - 200G,إسناد,Esnad,التوابل والبهارات والخل,Condiments and Vinegar,10.0,16.95,6.949999999999999,5,5,10.0,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
3777,زبدة بندق عضوية قابلة للدهن - 350 غرام,Hazelnut Spread -  350G,ويلنس,Wellness,أطعمة عضوية,Organic Food,31.95,33.99,2.0400000000000027,3,3,31.95,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
3778,حليب كامل الدسم طويل الأجل -  1 لتر,Long Life Full Fat Milk - 1L,ندى,Nada,بديل الحليب,Milk Alternatives,6.0,6.99,0.9900000000000002,5,5,6.0,1,الملقا V152,Al Malqa V152,20,1
3779,دوف مضاد تعرق رول اون الأصلي 50 مل,Dove Anti Perspirant Roll On Original 50 ml,دوف,Dove,النساء,Women,13.99,26.95,12.959999999999999,5,5,13.99,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
3783,شامبو بالصبار لتقوية الشعر - 400 مل,Aloe Vera Bamboo Shampoo - 400Ml,هيربل اسنسز,Herbal Essences,شامبو,Shampoo,23.5,25.95,2.4499999999999993,3,3,23.5,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
3786,مسحوق توابل مشكلة - 100 غرام,Mixed Spices Powder - 100G,إسناد,Esnad,التوابل والبهارات والخل,Condiments and Vinegar,5.75,8.75,3.0,5,5,5.75,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
3789,آيس كريم بكريمة الكراميل - 1 لتر,Caramel Ice Cream - 1L,كواليتي,Kwality,حلويات وآيس كريم,Desserts & Icecreams,23.5,27.99,4.489999999999998,3,3,23.5,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
3791,مسحوق الثوم 100 جرام,Garlic powder 100 g,إسناد,Esnad,التوابل والبهارات والخل,Condiments and Vinegar,6.25,15.5,9.25,5,5,6.25,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
3794,دايجستف بسكويت القمح 250 جرام,Digestive the original delicious wheat biscuits 250G,مكفتيز,Mcvities,بسكويت وكوكيز,Biscuits & Cookies,7.99,11.5,3.51,6,6,7.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
3795,دجاج مجمد  1200x10 غرام,Frozen Chicken  10x1200G,دو,DOUX,دجاج,Chicken,221.95,251.5,29.55000000000001,4,4,221.95,1,الملقا V152,Al Malqa V152,20,1
3797,لحم تونا خفيف - 185 غرام,Light Meat Tuna - 185G,بوتان,Botan,تونة,Tuna,7.95,9.75,1.7999999999999998,6,6,7.95,1,الملقا V152,Al Malqa V152,20,1
3798,شامبو إصلاح الأطراف المتقصفة - 400 مل,Split Ends Rescue Shampoo - 400 Ml,دوف,Dove,شامبو,Shampoo,23.99,25.95,1.9600000000000009,2,2,23.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
3803,مزيل عرق سبراي انفيزيبل للابس السوداء والبيضاء كلير للإناث - 150 مل,Deodrants Invisible Black & White Clear Spray for Women - 150Ml,نيفيا,Nivea,النساء,Women,13.99,30.25,16.259999999999998,5,5,13.99,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
3804,معجون أسنان ثلاثي المفعول - 125 مل,Toothpaste triple action - 125Ml,كولجيت,Colgate,معجون الأسنان,Tooth Paste,13.5,14.99,1.4900000000000002,6,6,13.5,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
3807,صابون الإستحمام بالباشن الوردي - 250 مل,Shower Gel for Kids pink passion - 250Ml,فا,FA,جل الإستحمام,Shower Gel,21.95,22.75,0.8000000000000007,3,3,21.95,1,الملقا V152,Al Malqa V152,20,1
3809,صابون إستحمام منعش - 500 مل,Anti-Bacterial Body Wash Fresh - 500Ml,ديتول,Dettol,جل الإستحمام,Shower Gel,23.95,49.5,25.55,4,4,23.95,1,الملقا V152,Al Malqa V152,20,1
3810,غارنييه ماء ميسيلار منظف - 100 مل,Skin Active Micellar Water Classic - 100 Ml,غارنييه,Garnier,العناية بالوجه,Facial Care,10.0,15.25,5.25,6,6,10.0,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
3811,صلصة فلفل -  60 مل,Tabasco Pepper Sauce -  60 Ml,تباسكو,Tabasco,الصلصات والشطة,Sauces,11.5,14.5,3.0,6,6,11.5,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
3812,نوفا علك نعناع حار خالي من السكر -  5 × 2.5 غرام,Chewing Gum Peppermint Sugar Free -  5 × 2.5G,نوفا,Nova,حلويات والعلكه,Candies & Gums,0.95,1.25,0.30000000000000004,4,4,0.95,1,الملقا V152,Al Malqa V152,20,1
3813,مايونيز لايت - 946 مل,Mayonnaise Lite - 946Ml,قودي,Goody,الصلصات والشطة,Sauces,27.99,30.99,3.0,3,3,27.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
3815,زبادي يوناني توت مشكل بروتين 0% دسم -  160 غرام,Mixed Berries Greek Yoghurt Protein 0% Fat - 160G,ندى,Nada,زبادي روب,Yoghurt,4.83,5.75,0.9199999999999999,6,6,4.83,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
3816,صلصة أجنحة الدجاج المدخن - 355 مل,Smoked Buffalo Chicken Wings Sauce - 335Ml,فرشلي,Freshly,الصلصات والشطة,Sauces,12.95,15.95,3.0,4,4,12.95,1,الملقا V152,Al Malqa V152,20,1
3817,سمك أبيض فيليه - 1 كيلو,White Fish fillet - 1KG,الوليمة,Al Walimah,مأكولات بحرية,Seafood,48.5,54.99,6.490000000000002,3,3,48.5,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
3818,تتبيلة السلطة الفرنسية - 532 مل,French Dressing - 532Ml,ديليسيو,Delicio,الصلصات والشطة,Sauces,20.95,24.99,4.039999999999999,4,4,20.95,1,الملقا V152,Al Malqa V152,20,1
3820,شاي مثلج بنكهة الفواكه الحمراء -  320 مل,Red Fruits Ice Tea -  320 Ml,ليبتون,Lipton,مشروبات غازية,Soft Drinks,2.5,4.05,1.5499999999999998,3,3,2.5,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
3825,صلصة الإسباغيتي بالفطر - 680 غرام,Spaghetti mushroom sauce - 680G,فرشلي,Freshly,الصلصات والشطة,Sauces,21.5,27.75,6.25,4,4,21.5,1,الملقا V152,Al Malqa V152,20,1
3826,عصير الأناناس - 1.5 لتر,Pineapple mix juice - 1.5L,راني,Rani,عصير,Juice,6.95,7.75,0.7999999999999998,6,6,6.95,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
3827,صلصة تتبيل اجنحة الدجاج -  355 مل,Buffalo Chicken Wing Sauce -  355 Ml,فرشلي,Freshly,الصلصات والشطة,Sauces,12.95,18.5,5.550000000000001,5,5,12.95,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
3828,صابون الإستحمام الأصلي - 500 مل,Original Anti Bacterial Shower Gel - 500Ml,ديتول,Dettol,جل الإستحمام,Shower Gel,17.99,48.5,30.51,5,5,17.99,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
3829,زبادي طازج كامل الدسم - 170 غرام,Fresh Yoghurt Full Cream - 170G,نادك,Nadec,زبادي روب,Yoghurt,2.0,2.0,0.0,4,4,2.0,3,عقيق (عادي),Aqiq (Regular),64,3
3832,لوشن مفتح للبشرة - 725 مل,Even Tone Lotion - 725Ml,فازلين,Vaseline,العناية بالجسم,Body Care,20.0,61.75,41.75,5,5,20.0,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
3834,زيت دوار الشمس - 1.5 لتر,Sunflower Oil - 1.5L,شمس,Shams,زيت,Oil,22.25,25.99,3.7399999999999984,5,5,22.25,4,النفل,An Nafal - Riyadh,4,4
3835,زيت دوار الشمس - 2×1.5 لتر,Sunflower Oil - 2×1.5L,عافية,Afia,زيت,Oil,34.99,49.99,15.0,6,6,34.99,4,النفل,An Nafal - Riyadh,4,4
3836,زيت زيتون بكر ممتاز - 500 مل,Virgin Olive Oil - 500Ml,السوسن,al sawsan,زيت,Oil,17.99,33.95,15.960000000000004,4,4,17.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
3837,زيت دوار شمس - 1.5 لتر,Sunflower Oil - 1.5L,نور,Noor,زيت,Oil,21.99,28.99,7.0,5,5,21.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
3838,زيت دوار الشمس - 2×1.5 لتر,Sunflower Oil Twinpack - 2×1.5L,نور,Noor,زيت,Oil,37.99,50.95,12.96,6,6,37.99,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
3839,علبة زيت زيتون - 800 مل,Olive Oil Can - 800ML,ساسو,Sasso,زيت,Oil,48.99,72.75,23.759999999999998,4,4,48.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
3840,علبة زيت زيتون - 175 مل,Olive Oil Can - 175ML,ساسو,Sasso,زيت,Oil,11.99,17.5,5.51,5,5,11.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
3841,برجر دجاج عادي مجمد - 672 غرام,Regular Frozen Chicken Burger - 672G,رضوى,Radwa,جاهز للطبخ,Ready to Cook,15.0,28.95,13.95,3,3,15.0,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
3842,شيش طاووق - 240 غرام,Shish Tawook - 240G,الكبير,AL KABEER,جاهز للطبخ,Ready to Cook,16.5,18.99,2.4899999999999984,4,4,16.5,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
3843,حليب بودرة بالعسل - 400 غرام,Fortifid Milk Powder With Honey - 400G,نيدو,Nido,أطعمة الأطفال,Baby Food,32.99,36.99,4.0,5,5,32.99,3,عقيق (عادي),Aqiq (Regular),64,3
3844,مكرونة انبوب ريجات - 500 غرام,Pipe Rigate Pasta - 500G,بانزاني,Panzani,مكرونة,Pasta,10.95,12.0,1.0500000000000007,2,2,10.95,3,عقيق (عادي),Aqiq (Regular),64,3
3846,مكرونة فيتوشيني - 500 غرام,Fettuccine Semola - 500G,باريلا,Barilla,مكرونة,Pasta,19.5,21.99,2.4899999999999984,3,3,19.5,4,النفل,An Nafal - Riyadh,4,4
3848,قهوة تركية سادة - 400 غرام,Turkish Coffee Plain - 400G,باجة,Baja,قهوة,Coffee,27.0,29.25,2.25,4,4,27.0,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
3849,قهوة تركية مع الهيل - 400 غرام,Turkish Coffee with Cardamom - 400G,باجة,Baja,قهوة,Coffee,28.95,29.65,0.6999999999999993,4,4,28.95,3,عقيق (عادي),Aqiq (Regular),64,3
3850,كيك الشوكولاتة مع الحليب - 20 غرام,Delice - 20G,كيندر,Kinder,بسكويت وكوكيز,Biscuits & Cookies,3.5,3.5,0.0,1,1,3.5,3,عقيق (عادي),Aqiq (Regular),64,3
3853,صلصة حارة - 473 مل,Hot Sauce - 473 Ml,قودي,Goody,الصلصات والشطة,Sauces,7.99,9.25,1.2599999999999998,3,3,7.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
3854,كاتشب الطماطم - 825 غرام,Upside Down Ketchup - 825G,السعودية,Saudia,الصلصات والشطة,Sauces,17.0,22.99,5.989999999999998,6,6,17.0,4,النفل,An Nafal - Riyadh,4,4
3855,خل أبيض طبيعى - 980 مل,White Vinegar - 980Ml,قودي,Goody,التوابل والبهارات والخل,Condiments and Vinegar,6.5,8.25,1.75,4,4,6.5,4,النفل,An Nafal - Riyadh,4,4
3856,كاتشب طماطم - 567 غرام,Tomato Ketchup Upside Down - 567G,فرشلي,Freshly,الصلصات والشطة,Sauces,15.0,17.5,2.5,4,4,15.0,4,النفل,An Nafal - Riyadh,4,4
3857,زبادي كامل الدسم - 170 غرام,Full fat Yoghurt - 170G,ندى,Nada,زبادي روب,Yoghurt,2.0,2.0,0.0,3,3,2.0,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
3858,مايونيز الكمأه السوداء - 250 مل,Black truffle mayonnaise - 250Ml,قودي,Goody,الصلصات والشطة,Sauces,15.99,20.5,4.51,4,4,15.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
3859,مايونيز بنكهة اكليل الجبل - 250 مل,Rosemary mayonnaise - 250Ml,قودي,Goody,الصلصات والشطة,Sauces,17.5,20.5,3.0,4,4,17.5,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
3860,مايونيز بالليمون - 250 مل,Lemon mayonnaise - 250Ml,قودي,Goody,الصلصات والشطة,Sauces,13.99,17.75,3.76,4,4,13.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
3864,صلصة شبوتلي الحاره - 290 مل,Spicy Chipotle sauce - 290Ml,قودي,Goody,الصلصات والشطة,Sauces,16.95,20.5,3.5500000000000007,3,3,16.95,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
3865,صلصة التارتار - 290 مل,TarTar Sauce - 290Ml,قودي,Goody,الصلصات والشطة,Sauces,16.95,20.5,3.5500000000000007,3,3,16.95,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
3866,فلفل أسود حبوب كاملة - 100 غرام,whole black pepper - 100G,مجدي,Majdi,التوابل والبهارات والخل,Condiments and Vinegar,8.99,15.95,6.959999999999999,5,5,8.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
3867,فلفل أسود مطحون - 100 غرام,Powder black pepper - 100G,مجدي,Majdi,التوابل والبهارات والخل,Condiments and Vinegar,8.99,17.5,8.51,6,6,8.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
3868,بيستو بالطماطم المجففة - 195 غرام,Sundried Tomato Pesto - 195G,أورينت جاردنز,Orient Gardens,الصلصات والشطة,Sauces,14.95,15.75,0.8000000000000007,3,3,14.95,1,الملقا V152,Al Malqa V152,20,1
3869,خل أبيض - 473 مل,White Vinegar - 473Ml,بيدار,Baidar,التوابل والبهارات والخل,Condiments and Vinegar,2.75,3.0,0.25,4,4,2.75,3,عقيق (عادي),Aqiq (Regular),64,3
3872,بهار الكبسة - 200 غرام,Kabsa Rice Spices - 200G,إسناد,Esnad,التوابل والبهارات والخل,Condiments and Vinegar,10.95,17.5,6.550000000000001,4,4,10.95,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
3873,صلصة البيتزا - 680 غرام,Pizza Sauce - 680G,فرشلي,Freshly,الصلصات والشطة,Sauces,22.95,31.99,9.04,3,3,22.95,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
3874,خل التفاح الطبيعي - 473 مل,Natural Cider Vinegar - 473Ml,بيدار,Baidar,التوابل والبهارات والخل,Condiments and Vinegar,5.5,6.25,0.75,3,3,5.5,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
3875,تتبيلة السلطة بالجبن الأزرق - 267 مل,Blue Cheese Dressing - 267Ml,ديليسيو,Delicio,الصلصات والشطة,Sauces,11.5,12.5,1.0,3,3,11.5,1,الملقا V152,Al Malqa V152,20,1
3876,خل التفاح الأصلي - 500 مل,Organic Apple Cider Vinegar - 500Ml,إليت,Elite,التوابل والبهارات والخل,Condiments and Vinegar,20.95,26.99,6.039999999999999,4,4,20.95,1,الملقا V152,Al Malqa V152,20,1
3885,قهوة عربية سريعة التحضير -  250 غرام,Arabic Coffee -  250G,ذوق,Thouq,قهوة,Coffee,18.99,25.95,6.960000000000001,2,2,18.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
3887,مناديل وجه ناعمة - 7+3×150 حبة,Soft Facial Tissue - 7+3×150 count,كلينكس,Kleenex,مناديل الوجه,Facial Tissues,14.75,26.5,11.75,4,4,14.75,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
